485.438	43.000	43.230	13.739	12.000
486.454	43.000	43.230	13.734	12.000
487.469	43.000	43.315	13.579	12.000
488.485	43.000	43.357	13.497	12.000
489.485	43.000	43.400	13.414	12.000
490.500	43.000	43.400	13.405	12.000
491.516	43.000	43.315	13.546	12.000
492.532	43.000	43.315	13.539	12.000
493.532	43.000	43.230	13.681	12.000
494.547	43.000	43.188	13.751	12.000
495.563	43.000	43.145	13.822	12.000
496.579	43.000	43.824	12.619	12.000
497.579	43.000	43.867	12.525	12.000
498.594	43.000	43.909	12.431	12.000
499.610	43.000	43.272	13.535	12.000
500.625	43.000	43.315	13.454	12.000
501.625	43.000	43.951	12.322	12.000
502.641	43.000	43.994	12.225	12.000
503.657	43.000	43.909	12.353	12.000
504.657	43.000	43.188	13.607	12.000
505.672	43.000	43.103	13.752	12.000
506.688	43.000	43.060	13.825	12.000
507.704	43.000	43.103	13.749	12.000
508.704	43.000	43.060	13.821	12.000
509.719	43.000	43.060	13.820	12.000
510.735	43.000	42.975	13.969	12.000
511.750	43.000	42.975	13.969	12.000
512.766	43.000	43.018	13.895	12.000
513.766	43.000	42.933	14.044	12.000
514.782	43.000	42.933	14.046	12.000
515.797	43.000	42.890	14.122	12.000
516.813	43.000	42.933	14.050	12.000
517.813	43.000	42.933	14.051	12.000
518.829	43.000	42.890	14.128	12.000
519.844	43.000	42.933	14.055	12.000
520.860	43.000	42.933	14.057	12.000
521.860	43.000	42.933	14.058	12.000
522.875	43.000	42.975	13.985	12.000
523.891	43.000	42.933	14.060	12.000
524.891	43.000	43.018	13.912	12.000
525.907	43.000	42.933	14.062	12.000
526.922	43.000	42.975	13.988	12.000
527.938	43.000	42.636	14.588	12.000
528.938	43.000	42.636	14.597	12.000
529.954	43.000	42.763	14.380	12.000
530.969	43.000	43.060	13.861	12.000
531.985	43.000	43.103	13.784	12.000
532.985	43.000	43.018	13.932	12.000
534.000	43.000	43.018	13.932	12.000
535.016	43.000	43.018	13.931	12.000
536.016	43.000	42.975	14.006	12.000
537.032	43.000	42.933	14.081	12.000
538.047	43.000	42.975	14.008	12.000
539.063	43.000	42.933	14.083	12.000
540.063	43.000	43.018	13.935	12.000
541.079	43.000	43.018	13.934	12.000
542.094	43.000	43.103	13.784	12.000
543.110	43.000	43.188	13.632	12.000
544.110	43.000	43.188	13.628	12.000
545.125	43.000	43.230	13.548	12.000
546.141	43.000	43.103	13.768	12.000
547.141	43.000	43.103	13.766	12.000
548.157	43.000	43.060	13.838	12.000
549.172	43.000	43.060	13.837	12.000
550.172	43.000	43.103	13.761	12.000
551.188	43.000	43.060	13.833	12.000
552.188	43.000	43.060	13.832	12.000
553.204	43.000	43.018	13.906	12.000
554.219	43.000	43.103	13.755	12.000
555.219	43.000	43.145	13.678	12.000
556.235	43.000	43.230	13.525	12.000
557.250	43.000	43.188	13.595	12.000
558.266	43.000	43.230	13.515	12.000
559.266	43.000	43.145	13.660	12.000
560.282	43.000	43.272	13.432	12.000
561.297	43.000	43.272	13.426	12.000
562.313	43.000	43.230	13.494	12.000
563.313	43.000	43.145	13.639	12.000
564.329	43.000	43.060	13.786	12.000
565.344	43.000	43.060	13.785	12.000
566.360	43.000	43.018	13.858	12.000
567.360	43.000	42.975	13.933	12.000
568.375	43.000	43.060	13.783	12.000
569.391	43.000	43.018	13.857	12.000
570.407	43.000	43.060	13.782	12.000
571.407	43.000	43.060	13.780	12.000
572.422	43.000	43.060	13.779	12.000
573.438	43.000	43.230	13.478	12.000
574.454	43.000	43.145	13.622	12.000
575.454	43.000	43.188	13.544	12.000
576.469	43.000	43.103	13.690	12.000
577.485	43.000	43.103	13.687	12.000
578.500	43.000	43.145	13.610	12.000
579.500	43.000	43.060	13.757	12.000
580.516	43.000	43.103	13.680	12.000
581.532	43.000	43.060	13.753	12.000
582.532	43.000	43.060	13.752	12.000
583.547	43.000	43.145	13.600	12.000
584.563	43.000	43.103	13.672	12.000
585.579	43.000	43.230	13.445	12.000
586.579	43.000	43.188	13.515	12.000
587.594	43.000	43.315	13.285	12.000
588.610	43.000	43.272	13.353	12.000
589.610	43.000	43.230	13.422	12.000
590.625	43.000	43.188	13.492	12.000
591.641	43.000	43.145	13.563	12.000
592.657	43.000	43.230	13.409	12.000
593.657	43.000	43.272	13.329	12.000
594.672	43.000	43.357	13.173	12.000
595.688	43.000	43.315	13.240	12.000
596.688	43.000	43.315	13.233	12.000
597.704	43.000	43.315	13.226	12.000
598.719	43.000	43.230	13.369	12.000
599.735	43.000	43.230	13.363	12.000
600.735	43.000	43.145	13.508	12.000
601.750	43.000	43.272	13.280	12.000
602.766	43.000	43.272	13.274	12.000
603.782	43.000	43.272	13.267	12.000
604.782	43.000	43.272	13.261	12.000
605.797	43.000	43.145	13.480	12.000
606.813	43.000	43.103	13.552	12.000
607.813	43.000	43.018	13.699	12.000
608.829	43.000	43.060	13.624	12.000
609.844	43.000	43.145	13.473	12.000
610.860	43.000	43.103	13.544	12.000
611.860	43.000	43.145	13.467	12.000
612.875	43.000	43.060	13.614	12.000
613.891	43.000	43.145	13.462	12.000
